_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LATITUDE,LONGITUDE,geometry
19236,1190,385455,Unique Chinese School - Midland Campus,,PR,,4271 Sheppard Ave E,Priv,385455,4271,Sheppard Ave E,4271 Sheppard Ave E,M1S 4G4,Scarborough,Toronto,,107005,106651,4271,,,,6698,322840.91,4849309.768999999,43.7855379462,-79.2756602038,POINT (-79.2756569937123 43.78552933297244)
19237,1191,385358,Unique Chinese School - Pharmacy Campus,,PR,,3143 Sheppard Ave E,Priv,385358,3143,Sheppard Ave E,3143 Sheppard Ave E,M1T 3J7,Scarborough,Toronto,Wishing Well Acres Baptist,109001,107506,3143,,,,6698,319595.315,4848298.262,43.7765049901,-79.3160126671,POINT (-79.31600944893661 43.77649638164956)
19238,1192,7273952,University Learning Academy Secondary School,,PR,,24 Drewry Ave,Priv,7273952,24,Drewry Ave,24 Drewry Ave,M2M 1C8,North York,Toronto,,100001,14128641,24,,,,5435,311337.055,4849456.08,43.7870447387,-79.4185873701,POINT (-79.41858411467989 43.78703613052514)
19239,1193,363830,University of Toronto - Scarborough Campus,,U,,1265 Military Trl,University,363830,1265,Military Trl,1265 Military Trl,M1C 1A4,Scarborough,Toronto,,102008,106683,1265,,,,8501,330034.415,4849150.563999999,43.783886853,-79.186289481,POINT (-79.18628948120421 43.78388685749455)
19240,1194,10864404,University of Toronto - St George Campus,,U,,27 King's College Circle,University,10864404,27,King's College Crcl,27 King's College Crcl,M5S 1A1,former Toronto,Toronto,,115001,7793196,27,,,,11268,313164.907,4835449.937,43.660945528999996,-79.396089511,POINT (-79.39608951081694 43.66094552965011)
19241,1195,8713910,University of Toronto Schools,,PR,,30 Humbert St,Priv,8713910,30,Humbert St,30 Humbert St,M6J 1M5,former Toronto,Toronto,Senhor Santo Cristo Catholic School,102003,14018848,30,,,,3712,311165.606,4833792.656,43.6460565584,-79.4209018797,POINT (-79.42089863947203 43.64604798176967)
19242,1196,7254136,Upper Canada College,,PR,,200 Lonsdale Rd,Priv,7254136,200,Lonsdale Rd,200 Lonsdale Rd,M4V 1W6,former Toronto,Toronto,,102001,7254137,200,,,,3870,312568.05600000004,4838831.251,43.6913962363,-79.4034455316,POINT (-79.40344228893608 43.69138764482856)
19243,1197,14121169,Upper Madison College High School,,PR,,288 Cummer Ave,Priv,14121169,288,Cummer Ave,288 Cummer Ave,M2M 2E7,North York,Toronto,Willowdale Pentecostal Church,115001,20155602,288,,,,5310,312562.093,4849821.397,43.7903213251,-79.4033615016,POINT (-79.40335824907241 43.79031272053613)
19244,1198,3841983,Upper Madison College North York Centre Secondary School,,PR,,5075 Yonge St,Priv,3841983,5075,Yonge St,5075 Yonge St,M2N 6C6,North York,Toronto,,104008,3841982,5075,,,,4733,311857.18,4847316.49,43.7677816904,-79.4121530995,POINT (-79.41214984562532 43.76777308709342)
19245,1199,7576550,Upper York Secondary School,,PR,,2 Champagne Dr,Priv,7576550,2,Champagne Dr,2 Champagne Dr,M3J 0K2,North York,Toronto,,113001,7576548,2,,,,5164,307011.57,4847162.677,43.76642705689999,-79.4723402517,POINT (-79.47233697758313 43.76641846310246)
19246,1200,800605,Urban International High School,,PR,,150 Eglinton Ave E,Priv,800605,150,Eglinton Ave E,150 Eglinton Ave E,M4P 1E8,former Toronto,Toronto,,104008,1138280,150,,,,125,313326.589,4840666.436000001,43.7079062657,-79.39400679149999,POINT (-79.3940035498281 43.70789767104011)
19247,1201,800605,Urban International School,,PR,,150 Eglinton Ave E,Priv,800605,150,Eglinton Ave E,150 Eglinton Ave E,M4P 1E8,former Toronto,Toronto,,104008,1138280,150,,,,125,313326.589,4840666.436000001,43.7079062657,-79.39400679149999,POINT (-79.3940035498281 43.70789767104011)
19248,1202,14203310,Ursula Franklin Academy,,EP,Toronto District School Board,146 Glendonwynne Rd,English Public,14203310,146,Glendonwynne Rd,146 Glendonwynne Rd,M6P 3J7,former Toronto,Toronto,,102008,1144630,146,,,,3537,306846.811,4834952.798,43.656522343999995,-79.4744306485,POINT (-79.47442738079644 43.65651376900252)
19249,1203,30044868,UT Preparatory Academy Secondary School,,PR,,205 Sparks Ave,Priv,30044868,205,Sparks Ave,205 Sparks Ave,M2H 2S5,North York,Toronto,,112001,11890578,205,,,,6758,317579.623,4851757.879,43.807673807,-79.340968042,POINT (-79.34096804257301 43.80767381290607)
19250,1204,10750671,Valley Park Middle School,,EP,Toronto District School Board,130 Overlea Blvd,English Public,10750671,130,Overlea Blvd,130 Overlea Blvd,M3C 1B2,North York,Toronto,Valley Park Middle School,102001,10750670,130,,,,278,318010.967,4840956.478999999,43.7104491887,-79.3358737466,POINT (-79.33587052262358 43.71044059075145)
19251,1205,1030369,Valleyfield Jr School,,EP,Toronto District School Board,35 Saskatoon Dr,English Public,1030369,35,Saskatoon Dr,35 Saskatoon Dr,M9P 2E8,Etobicoke,Toronto,Valleyfield Junior Public School,102001,908699,35,,,,2437,301703.3,4839141.822,43.694224344300004,-79.5382232115,POINT (-79.53821993006616 43.69421575966754)
19252,1206,30015075,Venerable John Merlini Catholic Elementary School,,ES,Toronto Catholic District School Board,123 Whitfield Ave,English Separate,30015075,123,Whitfield Ave,123 Whitfield Ave,M9L 1G9,North York,Toronto,Venerable John Merlini Catholic School - Building Grounds,102001,440664,123,,,,7074,298391.918,4846061.388,43.75648059,-79.579383564,POINT (-79.57938355985873 43.7564805895832)
19253,1207,8594190,Vert Casa Montessori Academy Elementary School,,PR,,2723 St Clair Ave E,Priv,8594190,2723,St Clair Ave E,2723 St Clair Ave E,M4B 1M8,East York,Toronto,Church Of St Columba and All,109001,8594192,2723,,,,339,320090.607,4840439.087,43.7057521385,-79.31008253569999,POINT (-79.31007931828999 43.70574354472969)
19254,1208,572815,Victoria Park Collegiate Institute,,EP,Toronto District School Board,15 Wallingford Rd,English Public,572815,15,Wallingford Rd,15 Wallingford Rd,M3A 2V1,North York,Toronto,Victoria Park Secondary School,102002,30038855,15,,,,7027,319161.029,4846026.819,43.756059334,-79.321464427,POINT (-79.32146442170701 43.7560593384022)
19255,1209,3259557,Victoria Park Elementary School,,EP,Toronto District School Board,145 Tiago Ave,English Public,3259557,145,Tiago Ave,145 Tiago Ave,M4B 2A6,East York,Toronto,Victoria Park Elementary School,102001,3259538,145,,,,357,321050.105,4841212.937,43.7126977771,-79.2981539649,POINT (-79.29815075685455 43.71268918232902)
19256,1210,534873,Victoria Park LINC Centre,,EP,Toronto District School Board,2 Lansing Sq,English Public,534873,2,Lansing Sq,2 Lansing Sq,M2J 4P8,North York,Toronto,,104008,438287,2,,,,6007,318783.391,4848045.868,43.7742487269,-79.32610533479999,POINT (-79.32610210884077 43.77424011890898)
19257,1211,8313283,Victoria Street LINC,,EP,Toronto District School Board,74 Victoria    St,English Public,8313283,74,Victoria St,74 Victoria St,M5C 2A5,former Toronto,Toronto,,115001,8313344,74,,,,9790,314655.664,4834353.714,43.651068289499996,-79.3776297143,POINT (-79.37762647757725 43.65105970433837)
19258,1212,566907,Victoria Village Public School,,EP,Toronto District School Board,88 Sweeney Dr,English Public,566907,88,Sweeney Dr,88 Sweeney Dr,M4A 1T7,North York,Toronto,Victoria Village Public School,102001,442884,88,,,,6834,319752.456,4843795.153,43.7359680183,-79.3141852995,POINT (-79.31418207720891 43.73595942030725)
19259,1213,20167458,VIP Academy Secondary School,,PR,,3700 Midland Ave,Priv,20167458,3700,Midland Ave,3700 Midland Ave,M1V 0B4,Scarborough,Toronto,,112001,20050383,3700,,,,8496,321411.407,4852578.075,43.814989307,-79.29332113689999,POINT (-79.29331792087248 43.81498069503755)
19260,1214,30032157,Voice Integrative Private School,,PR,,50 Gristmill Lane,Priv,30032157,50,Gristmill Lane,50 Gristmill Lane,M5A 3C4,former Toronto,Toronto,,115001,30029430,50,,,,19554,316085.396,4834244.714,43.650057996,-79.359905249,POINT (-79.35990524836895 43.65005799607318)
19261,1215,395053,Vradenburg Jr Public School,,EP,Toronto District School Board,50 Vradenberg Dr,English Public,395053,50,Vradenberg Dr,50 Vradenberg Dr,M1T 1M6,Scarborough,Toronto,Vradenburg Public School,102001,107883,50,,,,9171,320217.562,4848060.35,43.7743508701,-79.3082895132,POINT (-79.30828629935783 43.7743422666974)
19262,1216,7986350,Waldorf Academy Elementary School,,PR,,250 Madison Ave,Priv,7986350,250,Madison Ave,250 Madison Ave,M4V 2W6,former Toronto,Toronto,,115001,7986341,250,,,,3896,312277.568,4837258.308,43.6772412725,-79.4070701718,POINT (-79.40706692468599 43.67723269121827)
19263,1217,4304281,Wales College Secondary School,,PR,,56 Redlea Ave,Priv,4304281,56,Redlea Ave,56 Redlea Ave,M1V 4S3,Scarborough,Toronto,WALES COLLEGE,113001,30017746,56,,,,8783,320435.76,4853477.88,43.823101011999995,-79.30541959600001,POINT (-79.3054195999763 43.82310101429557)
19264,1218,6427800,Wali Ul Asr School,,PR,,425 McCowan Rd,Priv,6427800,425,McCowan Rd,425 McCowan Rd,M1J 1J1,Scarborough,Toronto,McCowan Road Public School,102001,14239688,425,,,,8454,325778.885,4844663.39,43.7436382002,-79.2393382689,POINT (-79.239335070322 43.74362959459047)
19265,1219,333402,Walter Perry Jr Public School,,EP,Toronto District School Board,45 Falmouth Ave,English Public,333402,45,Falmouth Ave,45 Falmouth Ave,M1K 4M7,Scarborough,Toronto,Walter Perry Junior Public School,102001,111243,45,,,,7876,324822.925,4843530.25,43.7334647266,-79.251248882,POINT (-79.25124568669754 43.73345612755742)
19266,1220,10663463,Warren Park Jr Public School,,EP,Toronto District School Board,135 Varsity Rd,English Public,10663463,135,Varsity Rd,135 Varsity Rd,M6S 4P4,York,Toronto,Warren Park Junior Public School,102001,10663461,135,,,,929,304829.415,4835655.6110000005,43.6628513418,-79.499440791,POINT (-79.49943751418738 43.66284276536867)
19267,1221,4833176,Webtree International School of Excellence,,PR,,220 Duncan Mill Rd,Priv,4833176,220,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,North York,Toronto,,112001,30005251,220,,,,5455,316636.192,4846710.55,43.7622664396,-79.3528072145,POINT (-79.35280397763165 43.76225783721839)
19268,1222,9531172,Wedgewood Jr School,,EP,Toronto District School Board,5 Swan Ave,English Public,9531172,5,Swan Ave,5 Swan Ave,M9B 1V1,Etobicoke,Toronto,Wedgewood Junior Public School,102001,9531166,5,,,,2565,301052.62100000004,4833709.643,43.645325523800004,-79.5462561989,POINT (-79.54625291127223 43.6453169519903)
19269,1223,1042829,Wellesworth Jr School,,EP,Toronto District School Board,225 Wellesworth Dr,English Public,1042829,225,Wellesworth Dr,225 Wellesworth Dr,M9C 4S5,Etobicoke,Toronto,Wellesworth Junior Public School,102001,910913,225,,,,2752,298596.114,4834969.018999999,43.656645918100004,-79.5767220426,POINT (-79.57671874542007 43.65663734657068)
19270,1224,772989,West End Alternative School,,EP,Toronto District School Board,777 Bloor St W,English Public,772989,777,Bloor St W,777 Bloor St W,M6G 1L6,former Toronto,Toronto,Bickford Center,102002,30039622,777,,,,458,311249.712,4835612.771000001,43.662429984,-79.41983401899999,POINT (-79.41983401610916 43.66242998489336)
19271,1225,994747,West Glen Jr School,,EP,Toronto District School Board,47 Cowley Ave,English Public,994747,47,Cowley Ave,47 Cowley Ave,M9B 2E4,Etobicoke,Toronto,West Glen Public School,102001,911193,47,,,,1400,299921.395,4834322.789,43.6508389848,-79.5602851183,POINT (-79.5602818231863 43.65083041191568)
19272,1226,365513,West Hill Collegiate Institute,,EP,Toronto District School Board,350 Morningside Ave,English Public,365513,350,Morningside Ave,350 Morningside Ave,M1E 3G3,Scarborough,Toronto,West Hill Collegiate Institute,102001,107532,350,,,,4015,329691.837,4848236.195,43.775677035600005,-79.19059074319999,POINT (-79.19058756619124 43.77566842578616)
19273,1227,7017603,West Hill Public School,,EP,Toronto District School Board,299 Morningside Ave,English Public,7017603,299,Morningside Ave,299 Morningside Ave,M1E 3G1,Scarborough,Toronto,West Hill Public School,102001,7017604,299,,,,4015,329991.17600000004,4847905.252,43.7726882188,-79.1868876291,POINT (-79.18688444295169 43.7726796050533)
19274,1228,10747541,West Humber Collegiate Institute,,EP,Toronto District School Board,1675 Martin Grove Rd,English Public,10747541,1675,Martin Grove Rd,1675 Martin Grove Rd,M9V 3S3,Etobicoke,Toronto,West Humber Collegiate Institute,102002,10747534,1675,,,,2066,297799.294,4843222.595,43.730930992,-79.5867086973,POINT (-79.58670539255282 43.7309224004354)
19275,1229,10155258,West Humber Jr Middle School,,EP,Toronto District School Board,15 Delsing Dr,English Public,10155258,15,Delsing Dr,15 Delsing Dr,M9W 4S7,Etobicoke,Toronto,West Humber Junior Public School,102001,10155252,15,,,,1455,298332.697,4842433.71,43.7238348122,-79.5800778529,POINT (-79.58007455399058 43.72382622344753)
19276,1230,859183,West Preparatory Jr Public School,,EP,Toronto District School Board,70 Ridge Hill Dr,English Public,859183,70,Ridge Hill Dr,70 Ridge Hill Dr,M6C 2J6,former Toronto,Toronto,West Preparatory School,102001,1138683,70,,,,4282,310181.475,4840090.535,43.7027523077,-79.4330382856,POINT (-79.43303503565146 43.70274371854586)
19277,1231,336198,West Rouge Jr Public School,,EP,Toronto District School Board,401 Friendship Ave,English Public,336198,401,Friendship Ave,401 Friendship Ave,M1C 2X8,Scarborough,Toronto,West Rouge Elementary School - Building Grounds,102001,105359,401,,,,7933,334260.208,4850471.143,43.795618421,-79.133715924,POINT (-79.13371591991361 43.79561841942215)
19278,1232,7986677,Western Technical Commercial School,,EP,Toronto District School Board,125 Evelyn Cres,English Public,7986677,125,Evelyn Cres,125 Evelyn Cres,M6P 3E3,former Toronto,Toronto,The Student School,102002,7986678,125,,,,3415,306834.358,4835016.973999999,43.657100067600005,-79.4745847779,POINT (-79.47458151465385 43.65709149209108)
19279,1233,819847,Westminster Classical Christian Academy Elementary School,,PR,,9 Hewitt Ave,Priv,819847,9,Hewitt Ave,9 Hewitt Ave,M6R 1Y4,former Toronto,Toronto,High Park Baptist Church,109001,1145307,9,,,,3652,308668.50800000003,4834477.464,43.6522367768,-79.45184965029999,POINT (-79.45184639364525 43.6522281973273)
19280,1234,9847243,Westmount Jr School,,EP,Toronto District School Board,95 Chapman Rd,English Public,9847243,95,Chapman Rd,95 Chapman Rd,M9P 1E9,Etobicoke,Toronto,Westmount Public School,102001,14660658,95,,,,1332,303199.308,4838572.4969999995,43.689104711599995,-79.5196625796,POINT (-79.51965930497899 43.68909612888993)
19281,1235,3202159,Weston Collegiate Institute,,EP,Toronto District School Board,100 Pine St,English Public,3202159,100,Pine St,100 Pine St,M9N 2Y9,York,Toronto,Weston Collegiate Institute,102002,3202160,100,,,,816,304024.852,4840207.646000001,43.7038248994,-79.5094250265,POINT (-79.5094217518773 43.7038163110412)
19282,1236,64616,Weston Memorial Jr Public School,,EP,Toronto District School Board,200 John St,English Public,64616,200,John St,200 John St,M9N 1K2,York,Toronto,Weston Memorial Junior Public School,102001,7261,200,,,,9831,304032.289,4840447.804,43.705986736499995,-79.5093332103,POINT (-79.50932993623803 43.70597814581688)
19283,1237,770025,Westside Montessori Elementary School,,PR,,95 Bellevue Ave,Priv,770025,95,Bellevue Ave,95 Bellevue Ave,M5T 2N8,former Toronto,Toronto,,102001,30017517,95,,,,2983,312540.445,4834949.711,43.65645831770001,-79.40384266859999,POINT (-79.40383942789113 43.65644973853033)
19284,1238,10536933,Westview Centennial High School,,EP,Toronto District School Board,755 Oakdale Rd,English Public,10536933,755,Oakdale Rd,755 Oakdale Rd,M3N 1W7,North York,Toronto,Westview Centennial Secondary School - Building Grounds,102002,10536929,755,,,,6317,302763.765,4845604.977,43.75239763,-79.525090535,POINT (-79.52509053101534 43.7523976347813)
19285,1239,1024346,Westway Jr School,,EP,Toronto District School Board,25 Poynter Dr,English Public,1024346,25,Poynter Dr,25 Poynter Dr,M9R 1K8,Etobicoke,Toronto,Westway Junior Public School,102001,908884,25,,,,2291,300834.635,4838765.246,43.6908306995,-79.54899659770001,POINT (-79.54899330814654 43.69082212232554)
19286,1240,3232918,Westwood Middle School,,EP,Toronto District School Board,994 Carlaw Ave,English Public,3232918,994,Carlaw Ave,994 Carlaw Ave,M4K 3M6,East York,Toronto,Westwood Park,102001,1834,994,,,,56,316821.011,4838315.982,43.686693298,-79.35069605,POINT (-79.35069604932791 43.68669329764349)
19287,1241,373269,Wexford Collegiate School for the Arts,,EP,Toronto District School Board,1176 Pharmacy Ave,English Public,373269,1176,Pharmacy Ave,1176 Pharmacy Ave,M1R 2H7,Scarborough,Toronto,Wexford Collegiate Institute,102002,14663380,1176,,,,8691,320344.841,4844929.661,43.746168173,-79.3067985983,POINT (-79.30679537508584 43.74615957429322)
19288,1242,6375087,Wexford Public School,,EP,Toronto District School Board,1050 Pharmacy Ave,English Public,6375087,1050,Pharmacy Ave,1050 Pharmacy Ave,M1R 2H1,Scarborough,Toronto,Wexford Public School,102001,6375088,1050,,,,8691,320593.5,4844267.092,43.7401989472,-79.3037305278,POINT (-79.30372731770221 43.74019034186479)
19289,1243,3337385,White Haven Jr Public School,,EP,Toronto District School Board,105 Invergordon Ave,English Public,3337385,105,Invergordon Ave,105 Invergordon Ave,M1S 2Z1,Scarborough,Toronto,Whitehaven Junior Public School,102001,3337339,105,,,,8171,325062.317,4849478.978,43.787004021,-79.2480541007,POINT (-79.24805090063721 43.78699540783044)
19290,1244,14074522,Whitefield Christian Schools,,PR,,5808 Finch Ave E,Priv,14074522,5808,Finch Ave E,5808 Finch Ave E,M1B 4Y6,Scarborough,Toronto,,115001,30059933,5808,,,,5589,326535.757,4852742.089,43.81632541,-79.229612465,POINT (-79.2296124630158 43.81632541580063)
19291,1245,861261,Whitney Jr Public School,,EP,Toronto District School Board,119 Rosedale Heights Dr,English Public,861261,119,Rosedale Heights Dr,119 Rosedale Heights Dr,M4T 1C7,former Toronto,Toronto,Whitney Junior Public School,102001,1139397,119,,,,4317,314587.687,4838364.273,43.687168927200005,-79.3784005035,POINT (-79.37839727338334 43.68716033673918)
19292,1246,7807349,Wilkinson Jr Public School,,EP,Toronto District School Board,53 Donlands Ave,English Public,7807349,53,Donlands Ave,53 Donlands Ave,M4J 3N7,former Toronto,Toronto,Wilkinson Public School,102001,7807301,53,,,,109,317887.183,4837801.159,43.6820502181,-79.3374864603,POINT (-79.33748323898521 43.68204162895629)
19293,1247,13497899,William Academy Scarborough Campus,,PR,,3761 Victoria Park Ave,Priv,13497899,3761,Victoria Park Ave,3761 Victoria Park Ave,M1W 3S2,Scarborough,Toronto,,115001,13226765,3761,,,,370,317933.086,4851799.527,43.8080510212,-79.3365770155,POINT (-79.33657378526208 43.80804241113955)
19294,1248,35916,William Burgess Elementary School,,EP,Toronto District School Board,100 Torrens Ave,English Public,35916,100,Torrens Ave,100 Torrens Ave,M4J 2P5,East York,Toronto,William Burgess Public School,102001,1540,100,,,,361,317024.565,4838897.8719999995,43.691927726,-79.348157727,POINT (-79.34815772064597 43.69192772848874)
19295,1249,2375320,William G Davis Jr Public School,,EP,Toronto District School Board,128 East Ave,English Public,2375320,128,East Ave,128 East Ave,M1C 3L6,Scarborough,Toronto,William G Davis Junior Public School,102001,2375314,128,,,,3352,334204.338,4849296.333000001,43.785055040900005,-79.1344775261,POINT (-79.13447436502514 43.78504642578482)
